user_id,first_session_day,last_session_day,total_sessions,total_user_energy,distinct_stations_used,first_session_date,last_session_date,active_span_days
114693,5/24/2017,5/24/2017,1,24.299,1,2017-05-24,2017-05-24,0
1146941,3/2/2019,3/2/2019,1,2.567,1,2019-03-02,2019-03-02,0
1146961,11/9/2019,8/21/2019,4,34.258,3,2019-11-09,2019-08-21,-80
1148311,1/23/2018,5/9/2018,46,89.012,6,2018-01-23,2018-05-09,106
1148921,1/13/2018,1/13/2018,1,16.307,1,2018-01-13,2018-01-13,0
1149131,1/18/2019,9/11/2020,22,132.032,7,2019-01-18,2020-09-11,602
1149711,1/26/2018,3/12/2018,3,57.408,3,2018-01-26,2018-03-12,45
1150731,10/13/2017,10/13/2017,1,10.814,1,2017-10-13,2017-10-13,0
1150821,8/16/2018,8/16/2018,1,9.371,1,2018-08-16,2018-08-16,0
1151301,11/15/2017,11/15/2017,1,8.13,1,2017-11-15,2017-11-15,0
1151441,3/22/2019,3/22/2019,1,7.471,1,2019-03-22,2019-03-22,0
115293,1/17/2017,9/6/2016,64,338.531693,6,2017-01-17,2016-09-06,-133
1153071,10/4/2018,10/4/2018,1,4.913,1,2018-10-04,2018-10-04,0
1153641,1/14/2019,7/14/2018,6,21.019,3,2019-01-14,2018-07-14,-184
1153651,3/25/2018,3/25/2018,1,7.005,1,2018-03-25,2018-03-25,0
1155131,2/27/2019,2/27/2019,1,4.71,1,2019-02-27,2019-02-27,0
1155491,1/4/2018,5/9/2018,6,11.761,2,2018-01-04,2018-05-09,125
115553,12/31/2016,12/31/2016,1,2.42,1,2016-12-31,2016-12-31,0
1156211,9/1/2018,9/1/2018,1,4.138,1,2018-09-01,2018-09-01,0
1156251,3/29/2018,3/29/2018,1,6.624,1,2018-03-29,2018-03-29,0
115683,12/26/2017,3/23/2018,2,9.423,2,2017-12-26,2018-03-23,87
1156981,4/7/2018,4/7/2018,1,5.879,1,2018-04-07,2018-04-07,0
1157931,1/14/2019,9/17/2019,5,14.438,3,2019-01-14,2019-09-17,246
1157961,10/16/2017,10/16/2017,1,3.009,1,2017-10-16,2017-10-16,0
1158061,11/30/2018,11/30/2018,1,17.243,1,2018-11-30,2018-11-30,0
115813,10/7/2016,9/20/2018,5,34.419866,3,2016-10-07,2018-09-20,713
1158931,3/14/2018,4/4/2018,2,23.311,2,2018-03-14,2018-04-04,21
1159401,1/7/2020,9/17/2019,3,9.158999999999999,3,2020-01-07,2019-09-17,-112
115943,7/18/2017,7/18/2017,1,0.653,1,2017-07-18,2017-07-18,0
115V,9/19/2017,9/19/2017,1,5.476,1,2017-09-19,2017-09-19,0
1160341,1/25/2018,9/19/2019,20,487.39,5,2018-01-25,2019-09-19,602
1160671,1/16/2019,1/16/2019,1,6.814,1,2019-01-16,2019-01-16,0
1162261,12/14/2019,9/28/2019,6,21.716,4,2019-12-14,2019-09-28,-77
1162451,1/10/2019,9/13/2019,37,195.446,14,2019-01-10,2019-09-13,246
1162801,10/26/2017,2/20/2018,2,34.377,1,2017-10-26,2018-02-20,117
1163171,1/10/2019,9/9/2020,5,12.15,5,2019-01-10,2020-09-09,608
1163211,1/11/2018,8/8/2018,8,56.555,6,2018-01-11,2018-08-08,209
1163321,12/15/2017,7/12/2018,4,12.891,4,2017-12-15,2018-07-12,209
1163341,10/24/2018,10/24/2018,1,3.257,1,2018-10-24,2018-10-24,0
1163461,10/20/2017,10/20/2017,1,13.121,1,2017-10-20,2017-10-20,0
1163541,7/28/2018,9/12/2018,2,9.08,1,2018-07-28,2018-09-12,46
1164191,1/24/2020,1/24/2020,1,8.9,1,2020-01-24,2020-01-24,0
1165081,6/8/2018,6/8/2018,1,4.569,1,2018-06-08,2018-06-08,0
1165281,2/3/2019,9/20/2019,3,40.095,2,2019-02-03,2019-09-20,229
1165691,10/13/2017,10/13/2017,1,2.633,1,2017-10-13,2017-10-13,0
1166,1/18/2019,1/18/2019,1,5.238,1,2019-01-18,2019-01-18,0
1166361,10/16/2017,11/13/2017,2,15.544,2,2017-10-16,2017-11-13,28
1166961,7/27/2018,7/27/2018,1,3.451,1,2018-07-27,2018-07-27,0
1167111,3/9/2018,3/9/2018,1,11.235,1,2018-03-09,2018-03-09,0
1167601,4/7/2018,4/7/2018,1,5.825,1,2018-04-07,2018-04-07,0
1168041,2/18/2018,7/28/2018,3,20.891,1,2018-02-18,2018-07-28,160
1168061,2/29/2020,2/29/2020,1,8.248,1,2020-02-29,2020-02-29,0
1169651,1/11/2020,9/7/2019,90,134.728,17,2020-01-11,2019-09-07,-126
1170541,1/16/2020,7/14/2018,5,19.367,5,2020-01-16,2018-07-14,-551
1170961,12/13/2017,12/13/2017,1,3.524,1,2017-12-13,2017-12-13,0
1171121,1/5/2018,11/21/2017,4,43.251999999999995,4,2018-01-05,2017-11-21,-45
1171131,11/11/2017,11/11/2017,1,7.507,1,2017-11-11,2017-11-11,0
1171281,10/30/2018,10/30/2018,1,4.937,1,2018-10-30,2018-10-30,0
1171511,4/27/2020,5/8/2020,4,29.945999999999998,2,2020-04-27,2020-05-08,11
1172511,3/28/2018,3/28/2018,1,12.054,1,2018-03-28,2018-03-28,0
1173891,1/15/2020,9/8/2019,52,314.532,12,2020-01-15,2019-09-08,-129
1174051,10/22/2017,8/4/2018,2,14.487,2,2017-10-22,2018-08-04,286
1174881,8/25/2018,9/15/2019,2,6.680000000000001,1,2018-08-25,2019-09-15,386
1175091,12/3/2017,12/3/2017,1,6.736,1,2017-12-03,2017-12-03,0
117513,11/24/2018,8/15/2019,5,20.341,4,2018-11-24,2019-08-15,264
1175841,1/19/2020,9/9/2019,82,721.321,10,2020-01-19,2019-09-09,-132
1175971,1/24/2019,3/1/2018,5,31.496000000000002,5,2019-01-24,2018-03-01,-329
1176071,1/20/2018,1/20/2018,1,9.153,1,2018-01-20,2018-01-20,0
1176191,12/1/2017,12/3/2017,2,15.289000000000001,2,2017-12-01,2017-12-03,2
1176701,12/3/2017,2/5/2019,2,10.685,2,2017-12-03,2019-02-05,429
1176861,12/10/2017,12/10/2017,1,9.104,1,2017-12-10,2017-12-10,0
1177281,11/15/2017,3/29/2018,2,4.936999999999999,1,2017-11-15,2018-03-29,134
1177441,1/14/2018,12/31/2017,18,59.662,3,2018-01-14,2017-12-31,-14
1177451,10/5/2018,7/21/2018,3,5.202,2,2018-10-05,2018-07-21,-76
1177991,12/31/2017,12/31/2017,1,3.008,1,2017-12-31,2017-12-31,0
11783,1/21/2017,8/26/2017,10,64.24,4,2017-01-21,2017-08-26,217
1178471,1/30/2020,8/9/2019,2,18.112000000000002,2,2020-01-30,2019-08-09,-174
1178511,11/10/2017,11/10/2017,1,4.569,1,2017-11-10,2017-11-10,0
1178911,10/21/2017,2/18/2018,3,5.943,3,2017-10-21,2018-02-18,120
1179581,1/11/2018,9/5/2018,373,2263.27,10,2018-01-11,2018-09-05,237
1179711,12/30/2017,12/30/2017,1,6.293,1,2017-12-30,2017-12-30,0
117V,7/12/2017,7/12/2017,1,2.898,1,2017-07-12,2017-07-12,0
1180721,1/13/2019,9/29/2018,32,91.771,6,2019-01-13,2018-09-29,-106
1181111,8/25/2019,8/25/2019,1,9.101,1,2019-08-25,2019-08-25,0
1181621,2/19/2018,2/19/2018,1,7.888,1,2018-02-19,2018-02-19,0
1182361,1/19/2019,1/22/2019,2,10.047,2,2019-01-19,2019-01-22,3
1183001,1/11/2018,9/9/2019,164,1144.196,7,2018-01-11,2019-09-09,606
1183201,11/29/2018,11/29/2018,1,2.929,1,2018-11-29,2018-11-29,0
1183881,1/31/2018,8/15/2019,5,29.341,4,2018-01-31,2019-08-15,561
1184311,1/10/2018,9/8/2020,274,2495.36,7,2018-01-10,2020-09-08,972
1184851,1/18/2019,6/5/2019,13,60.322,4,2019-01-18,2019-06-05,138
1184891,12/14/2020,12/17/2020,3,27.233,2,2020-12-14,2020-12-17,3
1184921,7/26/2019,7/26/2019,1,13.541,1,2019-07-26,2019-07-26,0
1185751,10/15/2018,9/27/2018,3,8.153,3,2018-10-15,2018-09-27,-18
118593,4/22/2018,4/22/2018,1,5.276,1,2018-04-22,2018-04-22,0
1186101,12/19/2018,8/9/2019,2,17.823,2,2018-12-19,2019-08-09,233
1186201,5/16/2019,7/25/2020,2,25.651000000000003,2,2019-05-16,2020-07-25,436
1186411,10/28/2020,8/9/2019,3,51.971,3,2020-10-28,2019-08-09,-446
1186421,8/8/2019,8/8/2019,1,1.589,1,2019-08-08,2019-08-08,0
118653,11/18/2018,3/2/2019,3,12.374,3,2018-11-18,2019-03-02,104
1186801,12/19/2019,12/19/2019,1,4.872,1,2019-12-19,2019-12-19,0
118743,3/12/2018,4/29/2019,2,14.149999999999999,2,2018-03-12,2019-04-29,413
1187571,11/28/2017,11/28/2017,1,8.84,1,2017-11-28,2017-11-28,0
1188311,12/9/2018,12/9/2018,1,2.13,1,2018-12-09,2018-12-09,0
1189081,10/18/2017,10/18/2017,1,9.771,1,2017-10-18,2017-10-18,0
1189171,10/18/2017,10/18/2017,1,0.169,1,2017-10-18,2017-10-18,0
1189811,1/10/2020,9/9/2019,81,828.366,14,2020-01-10,2019-09-09,-123
1190571,1/23/2019,9/4/2019,19,137.935,8,2019-01-23,2019-09-04,224
119063,1/1/2017,9/8/2018,73,400.13779,13,2017-01-01,2018-09-08,615
1190631,6/10/2018,8/19/2018,3,9.724,2,2018-06-10,2018-08-19,70
1190921,4/4/2019,4/4/2019,1,13.722,1,2019-04-04,2019-04-04,0
1191221,10/19/2017,10/19/2017,1,9.698,1,2017-10-19,2017-10-19,0
1191271,10/19/2017,10/19/2017,1,0.09,1,2017-10-19,2017-10-19,0
1191601,8/26/2018,8/26/2018,1,3.302,1,2018-08-26,2018-08-26,0
1191771,11/12/2017,9/23/2018,2,21.185,1,2017-11-12,2018-09-23,315
1192091,1/29/2018,2/8/2018,6,15.112,1,2018-01-29,2018-02-08,10
1192281,1/27/2018,9/27/2020,22,158.152,10,2018-01-27,2020-09-27,974
1192721,1/30/2019,9/3/2020,18,167.531,6,2019-01-30,2020-09-03,582
1192981,11/4/2017,11/4/2017,1,1.002,1,2017-11-04,2017-11-04,0
1193101,1/10/2018,11/6/2018,2,7.699,2,2018-01-10,2018-11-06,300
1193131,11/5/2017,12/2/2017,2,22.865000000000002,2,2017-11-05,2017-12-02,27
119463,10/11/2017,9/7/2017,25,112.030737,7,2017-10-11,2017-09-07,-34
1194851,1/13/2020,9/12/2019,10,122.373,4,2020-01-13,2019-09-12,-123
11963,1/12/2019,9/15/2019,19,66.799717,9,2019-01-12,2019-09-15,246
1196491,1/1/2018,9/29/2019,150,567.942,20,2018-01-01,2019-09-29,636
1196591,6/24/2019,6/24/2019,1,2.458,1,2019-06-24,2019-06-24,0
1197521,10/20/2017,10/21/2017,2,20.775,1,2017-10-20,2017-10-21,1
1197831,12/26/2017,12/26/2017,1,7.257,1,2017-12-26,2017-12-26,0
1198251,10/7/2018,10/7/2018,1,13.302,1,2018-10-07,2018-10-07,0
1198261,12/23/2017,3/16/2019,2,15.266,2,2017-12-23,2019-03-16,448
1198411,12/20/2018,12/20/2018,1,12.868,1,2018-12-20,2018-12-20,0
119863,1/10/2017,9/9/2016,208,441.414578,8,2017-01-10,2016-09-09,-123
1199841,1/4/2019,9/18/2018,12,130.843,4,2019-01-04,2018-09-18,-108
1199881,5/26/2018,5/26/2018,1,7.052,1,2018-05-26,2018-05-26,0
1200071,1/18/2018,8/3/2019,14,114.469,7,2018-01-18,2019-08-03,562
1200511,10/21/2017,11/25/2017,5,16.316,5,2017-10-21,2017-11-25,35
1200911,10/21/2017,10/21/2017,1,0.569,1,2017-10-21,2017-10-21,0
120123,1/4/2019,9/25/2017,21,45.909649,8,2019-01-04,2017-09-25,-466
1201571,10/22/2019,9/29/2019,21,463.38,7,2019-10-22,2019-09-29,-23
1201961,1/13/2019,9/29/2019,38,186.058,7,2019-01-13,2019-09-29,259
120233,9/23/2019,9/23/2019,1,2.608,1,2019-09-23,2019-09-23,0
120243,4/29/2018,4/29/2018,1,8.793,1,2018-04-29,2018-04-29,0
1202821,9/5/2019,9/5/2019,1,5.046,1,2019-09-05,2019-09-05,0
1203271,6/18/2018,6/18/2018,1,5.549,1,2018-06-18,2018-06-18,0
1203341,1/2/2020,9/17/2019,4,44.908,2,2020-01-02,2019-09-17,-107
1204451,1/28/2018,5/28/2018,4,15.312,4,2018-01-28,2018-05-28,120
1204841,11/30/2018,11/30/2018,1,4.333,1,2018-11-30,2018-11-30,0
1205801,1/25/2019,9/5/2018,33,293.079,8,2019-01-25,2018-09-05,-142
1205841,7/26/2018,7/26/2018,1,10.918,1,2018-07-26,2018-07-26,0
1206031,10/26/2017,5/23/2018,2,10.062999999999999,2,2017-10-26,2018-05-23,209
1206561,4/19/2019,7/11/2018,2,18.239,2,2019-04-19,2018-07-11,-282
1206911,10/25/2017,6/7/2019,2,14.274,2,2017-10-25,2019-06-07,590
1207811,1/28/2018,8/13/2020,10,38.164,5,2018-01-28,2020-08-13,928
120803,8/3/2017,8/3/2017,1,1.561,1,2017-08-03,2017-08-03,0
1208561,1/7/2019,12/20/2018,2,5.481,2,2019-01-07,2018-12-20,-18
1209171,11/25/2018,9/29/2018,3,9.981,3,2018-11-25,2018-09-29,-57
1210201,12/17/2019,12/17/2019,1,6.38,1,2019-12-17,2019-12-17,0
1210321,1/25/2018,6/9/2018,4,19.299,2,2018-01-25,2018-06-09,135
1210981,10/14/2018,2/24/2018,2,10.096,2,2018-10-14,2018-02-24,-232
1211871,12/21/2020,12/21/2020,1,4.276,1,2020-12-21,2020-12-21,0
12123,1/16/2020,8/29/2018,12,42.648,6,2020-01-16,2018-08-29,-505
1213091,1/31/2018,4/13/2018,7,74.572,3,2018-01-31,2018-04-13,72
1213551,10/27/2017,11/8/2017,2,18.241,2,2017-10-27,2017-11-08,12
1213801,12/5/2019,3/2/2020,3,34.724,2,2019-12-05,2020-03-02,88
1214121,1/1/2018,9/9/2019,156,4182.135,8,2018-01-01,2019-09-09,616
121473,4/9/2018,4/9/2018,1,6.531,1,2018-04-09,2018-04-09,0
1214931,1/22/2019,9/19/2018,16,107.261,7,2019-01-22,2018-09-19,-125
1216021,10/11/2018,10/11/2018,1,8.037,1,2018-10-11,2018-10-11,0
1216251,7/10/2018,7/10/2018,1,11.289,1,2018-07-10,2018-07-10,0
1216371,10/26/2017,10/29/2017,3,33.812,2,2017-10-26,2017-10-29,3
121703,9/26/2017,9/26/2017,1,11.501,1,2017-09-26,2017-09-26,0
121763,1/24/2018,8/31/2020,6,52.836,5,2018-01-24,2020-08-31,950
121843,10/12/2017,10/12/2017,1,3.813,1,2017-10-12,2017-10-12,0
1218951,10/25/2017,10/25/2017,1,8.888,1,2017-10-25,2017-10-25,0
12193,12/6/2018,6/11/2019,5,19.337,3,2018-12-06,2019-06-11,187
1219311,12/11/2019,12/11/2019,1,18.798,1,2019-12-11,2019-12-11,0
121933,1/19/2017,9/8/2018,61,774.574764,7,2017-01-19,2018-09-08,597
1220031,9/28/2019,9/28/2019,1,15.702,1,2019-09-28,2019-09-28,0
1220231,11/21/2017,5/4/2018,3,10.376999999999999,2,2017-11-21,2018-05-04,164
122043,1/17/2020,9/1/2017,15,71.937916,9,2020-01-17,2017-09-01,-868
1220511,11/5/2017,11/5/2017,1,9.778,1,2017-11-05,2017-11-05,0
1220571,2/26/2020,3/9/2020,11,107.919,5,2020-02-26,2020-03-09,12
122063,5/25/2019,5/25/2019,1,3.481,1,2019-05-25,2019-05-25,0
1220731,1/31/2018,1/31/2018,1,38.744,1,2018-01-31,2018-01-31,0
122113,6/11/2017,6/11/2017,1,2.687,1,2017-06-11,2017-06-11,0
1222691,10/14/2019,9/26/2019,8,17.143,5,2019-10-14,2019-09-26,-18
1223531,4/11/2018,4/11/2018,1,9.748,1,2018-04-11,2018-04-11,0
1223611,5/24/2018,5/24/2018,1,7.645,1,2018-05-24,2018-05-24,0
1223841,12/14/2017,12/14/2017,1,2.843,1,2017-12-14,2017-12-14,0
1224401,11/7/2017,12/20/2018,2,7.444,2,2017-11-07,2018-12-20,408
1224651,1/29/2018,1/29/2018,1,15.025,1,2018-01-29,2018-01-29,0
1224891,10/28/2018,9/14/2018,3,13.245,3,2018-10-28,2018-09-14,-44
122533,5/26/2017,5/26/2017,1,4.115,1,2017-05-26,2017-05-26,0
1225691,10/16/2019,4/27/2018,4,46.886,3,2019-10-16,2018-04-27,-537
1225801,12/15/2017,12/15/2017,1,2.892,1,2017-12-15,2017-12-15,0
122643,1/27/2019,5/10/2019,2,40.945,2,2019-01-27,2019-05-10,103
1226441,10/27/2017,10/27/2017,1,2.869,1,2017-10-27,2017-10-27,0
1227721,7/11/2019,8/8/2019,3,27.299,3,2019-07-11,2019-08-08,28
1227771,1/19/2018,2/8/2018,2,12.491,2,2018-01-19,2018-02-08,20
122783,1/28/2018,8/30/2019,27,257.624,16,2018-01-28,2019-08-30,579
1228711,2/19/2019,2/19/2019,1,13.38,1,2019-02-19,2019-02-19,0
1229301,11/24/2019,5/5/2019,5,42.958,4,2019-11-24,2019-05-05,-203
122973,1/3/2017,3/15/2018,4,21.092,3,2017-01-03,2018-03-15,436
1229791,1/22/2020,9/26/2020,17,108.014,9,2020-01-22,2020-09-26,248
123003,10/4/2019,12/14/2016,2,5.886,2,2019-10-04,2016-12-14,-1024
123073,10/29/2019,6/21/2018,4,76.312,3,2019-10-29,2018-06-21,-495
1231041,11/23/2017,11/23/2017,1,12.719,1,2017-11-23,2017-11-23,0
123113,4/1/2018,4/1/2018,1,3.696,1,2018-04-01,2018-04-01,0
1232121,10/15/2019,2/27/2020,3,16.95,3,2019-10-15,2020-02-27,135
123213,9/22/2019,9/22/2019,1,10.775,1,2019-09-22,2019-09-22,0
1232541,1/12/2019,1/12/2019,1,8.246,1,2019-01-12,2019-01-12,0
1232741,7/20/2018,7/20/2018,1,7.333,1,2018-07-20,2018-07-20,0
1233901,1/17/2020,10/2/2019,2,16.856,2,2020-01-17,2019-10-02,-107
123393,5/3/2019,5/3/2019,1,2.396,1,2019-05-03,2019-05-03,0
123403,11/22/2016,7/25/2019,3,24.231,2,2016-11-22,2019-07-25,975
123443,10/15/2017,5/15/2017,3,10.846,2,2017-10-15,2017-05-15,-153
1235191,3/15/2018,3/15/2018,1,5.066,1,2018-03-15,2018-03-15,0
1236241,11/18/2017,7/19/2018,8,39.122,6,2017-11-18,2018-07-19,243
1236871,9/3/2018,9/3/2018,1,4.538,1,2018-09-03,2018-09-03,0
1236971,1/17/2020,1/17/2020,1,11.131,1,2020-01-17,2020-01-17,0
1237841,3/2/2019,3/2/2019,1,1.985,1,2019-03-02,2019-03-02,0
1238,11/28/2016,11/28/2016,1,1.938,1,2016-11-28,2016-11-28,0
1238601,11/15/2018,8/22/2018,4,58.029,2,2018-11-15,2018-08-22,-85
1239841,12/16/2018,9/25/2019,5,27.675,1,2018-12-16,2019-09-25,283
1240351,5/3/2019,5/3/2019,1,26.1,1,2019-05-03,2019-05-03,0
1240551,1/6/2019,11/5/2017,2,7.0200000000000005,2,2019-01-06,2017-11-05,-427
1241041,1/5/2018,2/3/2018,4,24.886,2,2018-01-05,2018-02-03,29
1241051,4/5/2018,4/5/2018,1,5.637,1,2018-04-05,2018-04-05,0
1241461,4/16/2019,4/16/2019,1,0.692,1,2019-04-16,2019-04-16,0
1242271,1/9/2018,8/26/2018,3,30.329,3,2018-01-09,2018-08-26,229
1244151,10/28/2018,9/23/2018,15,75.405,8,2018-10-28,2018-09-23,-35
1245511,2/10/2018,2/9/2018,2,16.805,2,2018-02-10,2018-02-09,-1
1245721,6/25/2019,6/25/2019,1,3.048,1,2019-06-25,2019-06-25,0
1246531,4/6/2019,4/6/2019,1,11.428,1,2019-04-06,2019-04-06,0
1246661,11/13/2018,11/13/2018,1,6.143,1,2018-11-13,2018-11-13,0
1247381,3/23/2019,3/23/2019,1,18.908,1,2019-03-23,2019-03-23,0
1247601,5/22/2019,5/22/2019,1,3.995,1,2019-05-22,2019-05-22,0
12483,1/30/2018,9/28/2018,7,25.926000000000002,6,2018-01-30,2018-09-28,241
1249011,11/1/2019,2/11/2018,2,15.114,2,2019-11-01,2018-02-11,-628
1249241,2/18/2019,2/18/2019,1,9.471,1,2019-02-18,2019-02-18,0
1250051,12/2/2017,7/25/2018,4,15.991999999999999,2,2017-12-02,2018-07-25,235
1250311,10/20/2018,10/20/2018,1,27.759999999999998,1,2018-10-20,2018-10-20,0
1250981,12/12/2018,12/12/2018,1,5.043,1,2018-12-12,2018-12-12,0
1250991,1/11/2019,9/18/2018,17,95.075,9,2019-01-11,2018-09-18,-115
1251071,10/30/2020,10/30/2020,1,7.952,1,2020-10-30,2020-10-30,0
1251731,12/31/2018,4/28/2019,2,13.123999999999999,2,2018-12-31,2019-04-28,118
1253561,1/10/2018,3/9/2018,67,764.224,5,2018-01-10,2018-03-09,58
1253681,2/16/2019,2/16/2019,1,4.068,1,2019-02-16,2019-02-16,0
1254521,11/12/2017,3/20/2019,4,26.157,4,2017-11-12,2019-03-20,493
1254871,11/2/2017,11/2/2017,1,5.971,1,2017-11-02,2017-11-02,0
1255461,1/6/2019,1/6/2019,1,3.155,1,2019-01-06,2019-01-06,0
1256281,7/25/2020,9/19/2020,2,42.989000000000004,2,2020-07-25,2020-09-19,56
1256581,11/3/2019,11/9/2019,2,17.892000000000003,1,2019-11-03,2019-11-09,6
1256671,1/10/2019,9/7/2018,118,1217.425,4,2019-01-10,2018-09-07,-125
1256851,11/1/2019,11/1/2019,1,4.472,1,2019-11-01,2019-11-01,0
1257131,11/11/2017,11/5/2017,3,12.597,2,2017-11-11,2017-11-05,-6
1258681,3/16/2018,5/5/2019,2,22.901,2,2018-03-16,2019-05-05,415
1259071,1/11/2019,8/3/2018,52,622.268,15,2019-01-11,2018-08-03,-161
1259691,8/16/2019,8/16/2019,1,1.34,1,2019-08-16,2019-08-16,0
1259861,12/16/2018,4/28/2018,2,11.829999999999998,2,2018-12-16,2018-04-28,-232
1259901,11/24/2020,11/24/2020,1,9.366,1,2020-11-24,2020-11-24,0
1260661,11/24/2018,4/6/2018,4,29.059,4,2018-11-24,2018-04-06,-232
1261121,11/10/2017,11/4/2017,2,16.363,2,2017-11-10,2017-11-04,-6
1261211,1/18/2020,8/1/2020,9,52.696,4,2020-01-18,2020-08-01,196
126133,10/10/2016,9/8/2016,9,64.410089,2,2016-10-10,2016-09-08,-32
1261681,1/16/2019,8/20/2019,38,611.024,5,2019-01-16,2019-08-20,216
1261791,11/22/2017,11/22/2017,1,3.414,1,2017-11-22,2017-11-22,0
1262051,11/10/2018,4/28/2019,3,3.42,1,2018-11-10,2019-04-28,169
1262451,11/15/2019,9/25/2019,3,13.225000000000001,3,2019-11-15,2019-09-25,-51
1263121,12/18/2018,6/11/2018,2,3.2880000000000003,2,2018-12-18,2018-06-11,-190
1263481,1/30/2019,1/30/2019,1,6.053,1,2019-01-30,2019-01-30,0
1263541,1/16/2018,2/1/2018,33,605.894,3,2018-01-16,2018-02-01,16
126381,10/15/2016,10/15/2016,1,3.064601,1,2016-10-15,2016-10-15,0
1264081,3/7/2020,3/7/2020,1,8.671,1,2020-03-07,2020-03-07,0
1264351,12/7/2017,12/7/2017,1,3.091,1,2017-12-07,2017-12-07,0
126487,3/1/2017,3/1/2017,1,2.706,1,2017-03-01,2017-03-01,0
126575,1/10/2018,9/8/2016,390,3126.002812,3,2018-01-10,2016-09-08,-489
126657,12/11/2016,12/11/2016,1,2.731,1,2016-12-11,2016-12-11,0
1266691,4/15/2018,4/22/2018,2,5.205,2,2018-04-15,2018-04-22,7
1266801,10/6/2019,10/6/2019,1,0.889,1,2019-10-06,2019-10-06,0
1267191,1/1/2019,1/1/2019,1,4.449,1,2019-01-01,2019-01-01,0
1267531,11/5/2017,11/5/2017,1,8.314,1,2017-11-05,2017-11-05,0
1267651,11/7/2020,11/7/2020,1,1.514,1,2020-11-07,2020-11-07,0
126769,12/18/2018,12/18/2018,1,4.989,1,2018-12-18,2018-12-18,0
126779,10/29/2016,9/3/2016,11,23.41863,8,2016-10-29,2016-09-03,-56
1268631,3/5/2019,3/5/2019,1,6.186,1,2019-03-05,2019-03-05,0
1269021,12/2/2019,12/2/2019,1,9.392,1,2019-12-02,2019-12-02,0
126943,1/26/2017,1/26/2017,1,8.961,1,2017-01-26,2017-01-26,0
126945,12/21/2018,12/21/2018,1,14.804,1,2018-12-21,2018-12-21,0
1269461,1/21/2018,10/10/2018,2,11.446,2,2018-01-21,2018-10-10,262
126959,1/19/2018,1/19/2018,1,7.515,1,2018-01-19,2018-01-19,0
1269761,2/7/2019,8/26/2018,3,32.366,1,2019-02-07,2018-08-26,-165
127031,3/30/2019,3/30/2019,1,6.639,1,2019-03-30,2019-03-30,0
1270641,4/8/2018,4/8/2018,1,11.856,1,2018-04-08,2018-04-08,0
1271251,10/25/2018,2/24/2019,3,25.508000000000003,3,2018-10-25,2019-02-24,122
127151,11/29/2018,11/29/2018,1,6.301,1,2018-11-29,2018-11-29,0
1272001,10/25/2019,11/20/2019,2,30.69,2,2019-10-25,2019-11-20,26
1272501,1/9/2019,8/27/2018,10,52.179,4,2019-01-09,2018-08-27,-135
1272661,12/22/2017,12/22/2017,1,1.763,1,2017-12-22,2017-12-22,0
1273261,1/11/2019,9/8/2018,8,59.281,5,2019-01-11,2018-09-08,-125
127371,10/4/2016,10/4/2016,1,3.682049,1,2016-10-04,2016-10-04,0
1273741,1/19/2018,1/19/2018,1,9.742,1,2018-01-19,2018-01-19,0
127397,1/21/2017,9/24/2016,46,52.359446,12,2017-01-21,2016-09-24,-119
1274091,11/15/2019,11/18/2017,2,6.605,2,2019-11-15,2017-11-18,-727
127429,10/6/2017,5/3/2018,3,15.109,2,2017-10-06,2018-05-03,209
12743,1/6/2018,5/18/2017,2,4.611000000000001,1,2018-01-06,2017-05-18,-233
1274811,7/10/2019,7/10/2019,1,8.428,1,2019-07-10,2019-07-10,0
1275011,6/1/2018,6/1/2018,1,6.513,1,2018-06-01,2018-06-01,0
127515,6/21/2018,6/21/2018,1,0.503,1,2018-06-21,2018-06-21,0
1275181,2/16/2019,2/16/2019,1,1.781,1,2019-02-16,2019-02-16,0
1275411,11/16/2017,4/25/2018,4,24.988999999999997,2,2017-11-16,2018-04-25,160
127547,1/12/2019,7/27/2017,34,281.601,8,2019-01-12,2017-07-27,-534
1275781,1/20/2020,9/7/2020,13,68.05,5,2020-01-20,2020-09-07,231
127731,7/27/2017,7/27/2017,1,6.735,1,2017-07-27,2017-07-27,0
1277351,2/1/2019,2/1/2019,1,5.588,1,2019-02-01,2019-02-01,0
1277701,11/7/2017,11/7/2017,1,17.393,1,2017-11-07,2017-11-07,0
1277751,12/15/2018,5/13/2019,2,31.311999999999998,2,2018-12-15,2019-05-13,149
127855,10/11/2018,7/12/2018,26,233.212,3,2018-10-11,2018-07-12,-91
127861,1/31/2020,3/22/2017,4,76.63300000000001,2,2020-01-31,2017-03-22,-1045
1278781,5/17/2019,9/25/2020,6,6.317,3,2019-05-17,2020-09-25,497
1278881,1/18/2019,7/13/2018,10,237.449,6,2019-01-18,2018-07-13,-189
1279061,12/19/2017,12/19/2017,1,5.422,1,2017-12-19,2017-12-19,0
1279581,12/20/2018,12/20/2018,1,5.798,1,2018-12-20,2018-12-20,0
1279681,11/10/2017,9/7/2019,4,15.179,3,2017-11-10,2019-09-07,666
1279731,8/1/2019,8/1/2019,1,3.713,1,2019-08-01,2019-08-01,0
127977,5/10/2018,5/10/2018,1,7.024,1,2018-05-10,2018-05-10,0
128023,11/7/2017,2/23/2018,2,9.636,2,2017-11-07,2018-02-23,108
1280301,1/12/2019,6/22/2018,3,17.201,3,2019-01-12,2018-06-22,-204
